mzmed,rtmed,180914JBIS_1,180914JBIS_2,180914JBIS_3,180914JNGJ_1,180914JNGJ_2,180914JNGJ_3,180914QC,180915CBCJ1_1,180915CBCJ1_2,180915CBCJ1_3,180915GBYJ_1,180915GBYJ_2,180915GBYJ_3,180915GGGP_1,180915GGGP_2,180915GGGP_3,180915JNMA_1,180915JNMA_2,180915JNMA_3,180915QC,180916GBAD1_1,180916GBAD1_2,180916GBAD1_3,180916GBCG_1,180916GBCG_2,180916GBCG_3,180916GGPJ_1,180916GGPJ_2,180916GGPJ_3,180916JBJJ_1,180916JBJJ_2,180916JBJJ_3,180916QC,180917CNDJ_1,180917CNDJ_2,180917CNDJ_3,180917CNSC_1,180917CNSC_2,180917CNSC_3,180917GNJJ1_1,180917GNJJ1_2,180917GNJJ1_3,180917GWIJ_1,180917GWIJ_2,180917GWIJ_3,180917QC,180919CBGS_1,180919CBGS_2,180919CBGS_3,180919CNGJ_1,180919CNGJ_2,180919CNGJ_3,180919GGGH_1,180919GGGH_2,180919GGGH_3,180919GGGY_1,180919GGGY_2,180919GGGY_3,180919JBWJ_1,180919JBWJ_2,180919JBWJ_3,180919JJJJ_1,180919JJJJ_2,180919JJJJ_3,180919JNYS_1,180919JNYS_2,180919JNYS_3,180919QC,180920CBCH_1,180920CBCH_2,180920CBCH_3,180920GGIC1_1,180920GGIC1_2,180920GGIC1_3,180920GGYP_1,180920GGYP_2,180920GGYP_3,180920GNCW_1,180920GNCW_2,180920GNCW_3,180920GWCC_1,180920GWCC_2,180920GWCC_3,180920JNMP_1,180920JNMP_2,180920JNMP_3,180920QC1,180920QC2,180928RI,181004CHAH_1,181004CHAH_2,181004CHAH_3,181004CHGL_1,181004CHGL_2,181004CHGL_3,181004CHHR_1,181004CHHR_2,181004CHHR_3,181004CHYN_1,181004CHYN_2,181004CHYN_3,181004QC,181005C_NIGE_1,181005C_NIGE_2,181005C_NIGE_3,181005CHGS_1,181005CHGS_2,181005CHGS_3,181005CHHN_1,181005CHHN_2,181005CHHN_3,181005O_CHIN_1,181005O_CHIN_2,181005O_CHIN_3,181005O_ETHI_1,181005O_ETHI_2,181005O_ETHI_3,181005O_INDI_1,181005O_INDI_2,181005O_NIGE_1,181005O_NIGE_2,181005O_NIGE_3,181005O_PAKI_1,181005O_PAKI_2,181005O_PAKI_3,181005QC1,181005QC2,181010O_INDI_1,181010O_INDI_2,181010O_INDI_3
233.1000061,36.54638333,149107.3023,110731.478,70501.3917,53415.89528,68433.84307,61462.182,71146.70657,145255.4975,60836.21662,105874.7783,53091.61,52582.37061,47792.40053,57301.85292,57303.42738,59218.45679,60717.76184,57154.69802,59300.51938,64981.50727,40939.74162,64771.19029,62669.34943,50799.06243,53105.31332,53220.62774,50542.85795,49423.347,55723.36935,61056.71877,65447.49991,67412.94028,53903.50117,108413.154,59040.42376,66321.3855,45203.52957,73728.09059,39892.971,56230.62941,41697.87217,56490.79949,61433.68471,42631.19895,54884.98722,70334.26457,122398.4852,58150.41418,52453.83868,37193.34458,38773.06461,48875.29133,27068.44348,24659.14712,25040.85877,47888.75653,51814.45867,46472.62821,50669.69965,53794.40087,91408.96338,43484.31607,45818.02027,45400.03271,57103.41775,55047.10605,55870.33147,60249.19429,38343.62636,34435.02508,46569.07566,50452.20849,42720.50066,49700.55803,55368.6355,51212.73538,44000.29293,38933.28677,40033.39203,48288.02233,44907.7661,43188.27342,59208.55589,45154.18269,49794.37538,66726.47543,46258.38829,47566.09486,0,36342.18049,45767.96861,38543.51933,50742.38286,50519.24063,42571.37953,32632.51477,30993.54038,26048.72375,41367.70492,44455.00408,54655.74583,58327.09865,46450.58728,79859.3615,35998.31024,55403.27267,37543.44181,45926.40789,56967.18994,42046.14658,48411.90117,62659.378,52369.04345,41396.80661,71028.1429,63272.21108,47551.76076,34872.29877,41941.64124,48177.67564,44618.63096,48251.14758,60474.84941,28722.43821,40042.91992,64463.04845,110527.4249,124287.9999,67936.50426,53460.17148
182,37.19035,131920.1152,155619.6689,123062.7352,16985.19519,54223.00363,162897.6952,184808.2251,136903.6715,72833.96539,299290.4375,5996.195168,8629.135102,6752.885095,28044.02278,16391.81722,15877.26713,156083.2891,98527.935,29839.83739,20783.56958,22791.09164,35024.7137,73770.39462,7641.703962,9899.338728,5885.511797,126302.5329,40224.67749,56832.16825,7476.536768,6620.913783,29323.30334,107490.6512,54267.66842,63443.69622,81728.419,11225.8007,44017.19417,36832.35333,142435.0025,118431.762,167757.3044,51977.79183,50168.89736,103521.1283,284759.7517,170020.7661,272661.4875,252926.7138,5547.036029,9303.877176,11841.35067,4568.641161,8183.805006,6625.882537,146145.4848,104064.5026,93715.41748,61463.27212,102482.5353,96082.01707,93127.1236,77487.04174,62245.49947,201867.0458,195978.9956,239880.7816,104785.1937,57941.60107,95861.58098,130243.7622,159608.919,252172.7293,152691.2161,347723.2224,263431.3731,179285.3519,193323.0021,289131.619,347443.9481,139022.4243,106493.4022,79741.22196,81096.57098,148796.2431,209522.9187,177089.1299,71866.33395,333.455819,239050.5992,200534.1387,84386.67202,187804.3764,288751.9051,317627.8636,2235.849169,1537.54248,420.3325514,30318.73441,33694.53855,11381.08991,398999.118,470057.9247,506560.3233,515011.1334,374182.8163,259712.8753,371303.5042,416013.1342,239493.7179,430624.993,162388.4015,142987.9787,209883.6752,203818.8413,377796.8931,336938.3702,282919.3472,297801.793,551032.2222,666534.5997,361825.75,107500.5389,90816.40773,111422.976,391953.7561,277995.5312,231307.808,206506.1851,58636.57578
148,37.36245,22235.36663,17440.88259,19981.49138,12930.909,12594.10302,17936.02192,24657.09619,16778.05545,7029.209473,14392.05105,17974.03397,18218.18533,16393.24414,14023.30086,10930.24028,11101.93844,24501.18111,13002.12831,9665.615918,14350.55663,12393.13325,14568.17371,16473.37711,10044.33249,12369.85098,13821.05285,13608.85336,16754.47943,9412.361,18104.05846,15221.55429,12278.71647,21885.71163,13357.96548,13122.66007,15815.29451,10772.87049,8018.641463,9968.142295,9512.838867,13084.73414,9514.323907,11591.30938,18693.27684,10648.85735,22018.7621,14360.95832,12876.4765,21449.82819,14869.68781,21767.74376,9569.594684,13865.047,11924.97616,17924.94802,11974.18983,12353.124,13913.07395,16629.45582,17463.73293,16909.50453,22486.35073,15905.12153,16811.16143,15240.31593,17058.00088,16796.94915,25099.39108,9632.244079,8670.885194,6448.954566,19446.35684,17137.78016,12325.35275,18819.32371,12813.97055,16169.09005,13950.74479,9417.894316,14088.17614,11605.95071,9670.840495,12611.21582,10992.41707,13433.18604,13516.91794,25127.07022,13490.11202,278.9173772,12560.48678,9669.617006,7775.970761,10698.59479,8215.543245,10023.34425,2563.537764,4531.657179,2734.590158,11537.98745,7817.058594,6228.7011,26806.95357,13041.62731,18821.03721,11264.01907,10827.40313,12068.64881,19713.15057,11371.32533,20665.84074,18069.04698,11132.89563,8446.067857,6897.774975,13181.81531,18635.10185,20418.85756,20265.68239,19019.52883,13631.15325,15506.43642,10567.91566,11700.97749,11424.59157,10332.90123,16381.88581,12574.7575,15304.66489,19655.37696,10732.88528
147,37.363725,131066.4379,93010.2639,106117.7011,67210.90643,71232.96071,112411.4275,86340.8565,93121.10336,51317.90343,72735.48849,97476.84514,130461.4049,95313.03229,79572.42929,63296.07167,69635.4115,111442.6601,69779.27517,58330.27657,70578.76193,58297.19274,73134.17543,72537.97563,58494.90642,73194.23136,80536.12486,80342.46136,102507.3726,55576.2684,100472.8288,75883.31648,61003.10344,118244.4737,71509.96621,79301.39137,88931.14591,59640.93536,55169.80708,55606.41073,58431.49443,79985.35443,62067.20898,59455.37305,96931.88428,67672.50977,84426.03957,67603.78556,69840.61228,103940.6353,79125.01446,136598.0634,68861.65721,85012.65329,71150.30543,114292.2802,78397.72893,66489.78543,89250.75743,70796.42057,73868.56721,76419.70707,131804.3191,95492.12872,96312.83979,90717.13495,94544.0748,88856.45764,103988.9899,63494.88748,46387.46393,39546.42907,97790.39557,69965.73951,71205.09902,104981.4625,70496.66827,89559.10033,80946.21746,55466.73117,74145.00443,57772.00386,66449.89081,60062.44521,59266.86698,66752.99498,73113.36556,115583.9549,69631.4139,56733.50864,72888.75265,63863.02478,50687.15776,54673.08679,50196.69556,64478.02429,20804.82539,28866.64958,18528.68712,67601.87333,42754.62014,39720.87981,120196.5266,58677.73848,92241.32328,59796.13018,60284.84835,53664.4059,101668.8723,61610.60751,100231.5284,84482.51707,68773.5204,53120.93086,40271.50884,71715.31192,118121.2119,127478.2679,105118.6987,80282.85529,71420.66957,70562.91534,54851.99077,88379.10547,67728.01721,57472.61107,75254.48276,64349.14021,83544.34727,86541.04293,62036.67455
207,37.3654,23143.8828,15842.6307,16599.37507,10302.98267,12467.35575,18626.86551,12671.66251,24463.67772,8982.6048,13724.37376,17092.57938,19231.76835,14480.94366,16108.44954,10242.64032,12516.7282,15344.34305,12322.84127,9835.431042,10637.85306,9952.071443,11845.12481,11995.82246,10196.98716,13911.48502,11264.71611,15839.68995,16402.81228,6384.544585,18124.94263,13651.05148,10836.97463,18149.34585,11427.0897,7390.891692,11285.81616,10774.35735,8150.150486,8807.051003,10188.5895,13124.76719,8987.41919,9865.265002,14926.1632,9978.797276,14811.98603,15532.75677,9616.146286,13461.87108,12487.55704,22622.49529,11684.53316,13741.11136,10316.15605,18064.30942,9397.125244,9542.346252,11895.06094,11365.72451,9697.236804,11048.21885,19474.8125,13487.08876,14210.76221,14577.42705,14609.56057,10616.20624,16660.04514,10180.69323,7797.427448,5699.071399,17737.64221,12865.82124,10301.35936,16828.57551,10176.36532,11556.67755,8711.624146,8390.904789,11126.54164,7939.329282,10278.14762,8395.999716,10245.87991,10094.14011,11196.54158,17228.49541,11382.72693,15855.66486,11650.63108,7561.135901,7300.967839,10353.65908,6755.335025,8813.532878,4885.184253,4695.639844,3493.042111,10321.54382,7209.607045,6306.726012,16989.33969,10553.93085,15541.65815,9262.993164,10993.97356,6129.846086,14972.47758,10334.4272,14382.60764,15522.85051,11710.34114,6636.996826,5140.493225,12866.82418,17534.62083,19017.78834,17946.60086,10359.732,11004.46857,10787.5534,9185.112,11703.12651,10864.56948,10064.32164,10456.44613,9783.401788,12307.72413,14252.59755,10612.4333
326.8999939,37.36428333,15115.22611,8210.531273,11911.86018,7087.644441,7449.569719,14228.42382,10115.3271,10143.2178,5184.679929,8620.706828,12318.13109,14494.268,9854.345643,8576.165325,6223.977155,7898.51564,12817.10117,7474.73837,0,7442.636084,6350.633286,7484.540308,7100.313484,5269.679231,7339.995441,9150.734583,8817.414022,10631.30979,4888.432995,11816.246,7811.353538,0,14294.77478,5385.293884,0,7509.322586,6255.938357,5498.663501,5012.416351,6477.87298,8177.537143,5380.85953,7019.241967,9171.56284,6033.105713,9610.911719,6287.653286,5301.575111,11066.34983,8069.785083,15690.67453,6371.362237,9221.80825,6985.012,12917.11452,8503.289625,5727.556641,7989.579918,6806.869157,6426.853676,5546.79681,14357.61047,10161.14821,8854.074261,9212.353629,10529.6298,8843.535737,10655.85979,5589.176065,3657.936353,2266.773438,9875.472615,7773.850235,6382.86712,11238.82747,8145.589231,8989.725538,8910.673273,4292.656923,7915.853867,0,0,4557.217758,6372.788833,0,5464.56672,11555.01123,6265.37152,6025.6068,5889.940002,5548.396698,4854.409937,4305.114212,3928.476326,5790.644615,1226.348104,2608.991455,1039.858496,5997.334635,2646.998703,3432.888184,12990.92482,4388.730029,10322.28935,5834.816545,5262.131531,3769.45665,9968.1456,4732.947,8930.112889,7902.285214,6318.540718,4645.43145,3309.552547,8613.408667,13226.65632,13756.4065,11002.00879,6177.590332,6045.724902,5690.734884,4214.491699,7078.84983,7021.4485,4825.49231,7903.755273,6578.710857,7518.710909,7940.784889,4541.072502
73,37.36221667,300530.8881,201278.7416,226844.2881,151645.8932,165817.333,235455.8428,198420.2894,200701.0651,118337.8197,174125.7544,237018.4821,307129.0432,220201.7914,175930.6255,144085.4191,172658.7703,248144.349,154460.9242,121047.7471,152729.4241,122135.9894,165601.4783,150757.6572,133966.3325,179389.9827,204772.0474,193036.1742,249539.8059,105380.7661,236536.8671,162755.2547,128545.3786,288040.1546,171842.9544,150523.0585,170598.1996,147282.3127,144283.3562,139981.1528,144909.7278,190715.7069,154307.0731,132161.46,233547.0848,149800.6291,218711.0959,136666.4847,153264.5291,243801.26,196875.0301,358121.8244,171888.1832,222748.5637,190675.099,285130.9693,191584.3509,166310.3863,228596.2567,166032.1171,173095.0262,151905.5107,316884.9946,238154.1263,236027.6718,229016.4708,248255.2388,225866.3922,255077.0851,162270.5369,98834.514,92799.63644,247821.8014,193502.4511,179264.6975,273275.7509,179896.7468,186615.4868,218641.5929,140862.1926,201432.7578,131515.1669,157540.1631,146830.2098,131849.858,158844.5571,160864.8656,281073.1519,175321.5834,140644.4971,154915.9743,156698.2887,124808.1408,128352.0469,90801.79004,156485.2814,73641.61429,94542.65193,60344.04454,159859.381,109007.5834,104286.7638,308909.1644,147931.2478,274521.0478,153273.27,150041.0403,127320.385,239552.4693,157035.0068,262370.8562,222303.2051,193103.2286,149032.7905,83597.21318,196305.7359,308712.0723,329681.1811,276358.5059,198581.7881,173850.4419,184684.8379,141001.0719,243467.4092,181752.4075,149909.9444,186130.2813,136551.1667,199554.3793,193950.2839,146865.7611
281,37.366025,81259.05737,50988.08176,63490.09694,36636.59538,42935.89703,68169.81915,47310.576,55208.94279,26787.84294,42478.88565,59851.91836,79088.352,54043.4265,45128.319,35897.44457,41198.8855,61739.92926,39260.19466,31274.35487,38858.8525,29075.13138,39527.06649,38669.19556,31407.36333,40987.64935,48591.71929,44216.6835,59706.56617,29554.78697,57311.52462,40126.12203,31787.11247,69665.77686,36739.38081,35132.26836,40876.84523,32778.16593,28657.30725,31102.01303,31727.50376,45885.03389,33592.74789,26629.76769,53436.06892,34453.75476,42942.68807,28735.96815,29598.97723,54571.11633,42411.83595,78621.66972,37381.78919,47754.30667,40952.79606,65728.85207,39789.73119,34346.95032,50343.15178,35997.9438,34757.00681,33974.10008,71857.77097,52494.23974,53556.91953,49280.39273,51635.80732,46409.89987,54275.85908,32955.48583,20417.84215,18535.39935,49686.4965,38243.44585,35837.07915,59068.71707,37296.2422,51755.19276,44544.3687,26898.3309,39723.83139,26836.37777,32642.7898,29590.29141,29135.1203,32206.84736,35049.56497,61111.29343,37078.11938,32681.37758,34625.19529,32412.54873,26610.85958,26930.546,23328.59027,30306.58523,12302.03,15391.87855,11264.20854,33143.15222,20508.8559,21636.83634,62714.28726,29005.54378,52402.46306,27595.02583,25805.43786,24023.99451,50377.31724,28614.06659,53650.18779,40919.90543,38228.60092,29462.64686,20965.38514,38797.94273,64215.08279,70946.97,59152.10124,41992.53561,34377.633,35041.06152,28098.71234,51158.75385,37124.77095,32238.52832,40243.80592,34011.22436,40755.9325,46237.84839,29592.70747
181,37.19056667,93557.79893,111991.8033,87776.58857,14813.41036,36301.29233,108872.6354,145341.8773,88700.58626,47079.58684,189573.7115,6196.044966,8529.972823,7064.91647,18850.66726,10387.83366,10523.83023,105083.2988,71750.75853,21275.18168,14815.15342,19095.86573,28789.14546,59503.00098,7685.754089,12465.66807,8714.836078,79201.09831,24675.93422,33953.99761,8829.049902,7034.200614,22410.16528,66265.55053,33821.28906,40172.75282,49434.11855,12494.49422,29911.89242,25148.81145,90795.82474,75175.55404,104044.7128,37246.73971,37674.05145,67123.00542,180951.8937,115746.1652,172593.0162,161336.6119,4488.704081,8135.61791,9624.276059,2548.248763,3820.260254,5682.405114,92972.06876,62948.38723,59689.67261,43724.88402,71116.64327,61485.1125,62459.76562,48448.10244,39840.83867,127037.6507,123912.8122,150882.9152,70837.57353,36845.33296,59995.50496,80433.14393,106383.1948,164905.5758,105249.0794,221184.5964,165386.9569,110973.9363,118577.8804,180376.2893,217174.4829,91309.74757,68741.74787,52337.47328,56876.10939,98348.17635,133422.2192,114444.2774,49160.84635,222.6578664,148133.8955,121914.0916,53333.81727,114226.7306,174874.4615,192894.3397,1029.871577,898.8470225,509.6145444,19981.21603,21637.97876,9121.634941,246803.3764,292107.8038,318483.5796,319075.0958,230522.1471,159298.9172,230700.9978,259181.4918,150855.661,269434.2898,97697.78564,88308.19902,131287.3629,125186.2533,235406.1383,210904.0018,175749.4107,185927.2241,340069.4697,415668.0276,221779.2239,64099.09283,54659.01893,68936.8932,240143.5503,174278.672,143455.1159,130220.8839,38776.13326
74,37.36318333,24783.01424,20033.1924,21497.77314,9265.295654,11998.76053,25523.58327,24565.79886,16535.70557,11987.6028,15928.76664,18703.6732,24457.01573,18806.95264,17160.35269,12093.54425,14390.53581,22089.18179,16671.57659,12290.77193,14149.58164,9484.428679,14430.96308,14112.89131,11958.39813,14998.77046,13894.18102,17459.55014,18186.92551,10926.54586,17945.3528,11010.90988,11110.8787,15568.06272,14220.86658,14324.69005,16309.84862,12367.99857,12849.26957,12738.15486,13685.15806,16194.50678,14960.66145,9384.949902,22166.71071,15931.34239,39330.0032,12503.00993,14344.70854,22934.60796,14473.78046,24242.11469,14706.95464,19399.3314,14418.83126,20048.13687,15315.62886,13525.13309,19470.34112,19458.68473,16063.08119,15110.60014,30306.76232,17706.69969,21010.35293,17925.76932,22567.68957,19175.3061,18296.79777,11498.47517,9518.214818,8878.565039,23394.14352,14730.1707,17736.7425,22458.668,14109.88493,22537.485,18038.3294,13133.67628,13249.49406,10586.91572,9676.688167,13062.51505,14727.88833,12769.5876,16876.15222,32275.40767,14461.78565,216.4679518,16324.1416,12589.55456,8772.151177,14314.90414,9130.800118,16073.61701,3922.047876,8147.6832,5822.821681,13621.45059,11460.40383,10127.85879,33550.94807,13464.02457,22013.12422,13834.83291,16436.64522,13227.83925,20955.49905,14484.07041,25204.06457,21791.49513,12476.44138,12532.15121,10525.75743,17741.25754,27512.02352,15669.13634,27730.54386,19950.33498,16607.15121,14425.66803,12080.23533,19137.88103,15499.63912,13204.10459,21919.13504,17128.93845,16266.94435,20024.84783,13698.59179
221,37.36601667,84245.61865,64425.09357,74281.761,47992.71833,47798.17815,82541.1771,49730.9451,61283.26908,30274.905,51352.17537,72477.43539,96269.55108,62300.31846,57705.64768,40656.64902,51625.01938,69652.29983,43241.16829,35558.23259,48411.77303,29669.30724,49243.98106,41863.12753,36045.50595,46601.52271,49334.63151,56824.37722,72904.74829,36040.02585,66831.11709,47772.41282,36948.33049,83233.69321,40295.53867,38004.80246,51566.2633,37103.42668,35980.88777,29446.98511,38799.34618,54336.47385,38261.62815,32051.40163,66135.74786,37874.29615,47085.5199,26912.89195,41241.18309,57475.26862,44291.47606,81702.33315,47754.13514,44974.94019,45774.41983,79531.90031,45316.58421,38283.11402,61617.00215,24226.06425,29621.91647,40214.295,86010.48529,51411.96803,62388.71323,60110.29571,62784.98693,60270.28114,71956.15908,36530.83067,25020.6553,18316.49581,54702.26528,40849.63353,37700.25662,61277.38145,39266.71737,57668.42541,52626.35313,32905.17795,42368.37868,24596.23336,35243.22016,35197.78654,33815.8793,33223.45202,32142.55858,67438.78897,39869.70066,55.07073975,39198.28091,33054.0783,28062.48132,24824.66552,27474.67824,27469.06605,12579.07285,16367.41681,11009.16692,40222.54904,16780.1026,26272.12847,69108.51033,34108.21587,61238.44914,29731.4862,33020.43482,29876.11298,59357.76438,33940.37186,61989.0766,40417.12032,47294.14974,35897.948,19916.59369,46321.27942,79414.91561,85485.67807,67628.1375,46536.82171,38371.84229,30704.69908,28241.4842,63454.27655,48225.75692,38674.72516,45140.16854,35608.53729,42660.74707,52383.68492,33472.64366
183,37.19933333,13323.66146,15599.89149,12666.35195,2480.572266,5160.714772,15573.92812,14469.51224,13862.91527,5761.57423,31386.19866,1611.072076,2609.667428,1917.88983,4822.150662,2431.039205,2013.571348,15221.02947,9929.522307,3271.855821,3450.553334,3398.885087,4281.269622,48273.5581,1702.673682,2299.302083,1233.179029,13577.66209,3114.300191,5042.069062,27524.97088,37515.87803,3883.9198,9429.647182,48381.68586,8443.218374,52020.24652,1847.798976,4525.570794,4138.262235,14111.05865,11647.1429,14450.04835,6034.878662,5343.607872,34095.76836,33700.62914,18855.97602,28172.26036,27085.352,1604.816096,1580.03908,1724.508312,1188.965623,1180.008638,1628.555153,17208.48842,11260.37414,9670.815041,32924.56434,11215.71189,11001.22844,10449.93608,7916.628009,6167.272705,22169.45378,16160.74585,24068.64636,13805.948,6921.865205,9488.587573,11845.75811,18855.62268,25273.18668,18984.49917,35387.9001,24384.55722,18246.47812,21535.79213,29960.4452,36544.01893,13956.79146,21669.90059,8877.746908,8705.284203,17412.89374,58229.6421,21644.18619,31923.88721,412.578776,23862.39416,19849.86809,9726.102209,18951.33658,30691.25586,32305.26709,213.2107282,0,0,3629.043579,3676.068314,1856.369249,44711.86128,47035.23818,54682.41132,52377.8349,38461.34209,27432.63313,39766.92157,44055.85957,22995.29247,47444.28196,16344.8845,13656.75647,21902.12533,18449.31621,36458.5431,35519.218,29282.29889,31527.5438,56396.17945,68156.1496,35634.34716,10484.51429,8155.010286,11300.04355,43407.91435,29616.52002,26592.5937,21746.7054,6242.572447
282,37.36365,20844.70568,13753.00535,14367.18088,10407.89309,9780.22631,18941.44708,12241.12709,13189.70927,5767.844998,10474.24914,15465.4992,20972.53465,14198.98917,10984.93,8952.066136,10055.68178,15142.2069,10915.9031,7060.836219,7995.127967,5584.495341,8513.916064,10011.00311,7554.266462,9105.526333,10588.82642,10762.28267,13315.93876,6658.482185,15435.35992,7548.298207,7098.37,18693.53278,7837.860386,6934.260938,10401.72988,8291.564308,7134.37192,8166.507077,6652.465176,11618.62646,8659.42,5654.859375,13259.82,9001.556136,11825.87,8030.786242,7094.822729,14135.861,11353.90241,20704.67679,9506.91856,11370.8306,10780.56308,17520.64309,10033.14167,7242.790723,11156.51333,8945.066057,8423.430908,7574.153208,20550.14731,11570.36285,14191.57376,11378.18369,13274.22844,9419.948167,14644.05973,8109.888448,3784.522236,3708.323618,13820.21382,10290.0978,9187.882286,13618.92984,10203.27088,13831.70235,12029.93822,5007.086848,10570.51821,4126.338059,6103.894321,5119.35791,7124.570478,7537.438966,8549.3165,16703.08721,10194.99252,0,5767.486816,7124.235417,5326.615723,5259.684991,6196.245455,8074.485857,2107.904053,2832.343844,1441.008057,9105.883069,5010.053341,4839.510027,17889.11903,6038.963942,12972.15293,7758.046769,6622.564565,4347.782041,10391.34875,6730.9875,12915.16642,8472.061157,7669.748884,5952.046971,3569.93024,8990.191569,17735.13728,19006.67241,15847.56743,11347.81908,8639.134913,6921.512964,7135.558182,11271.9139,10170.79662,7133.235821,10776.36704,6880.260348,10102.36174,11539.86513,6640.538
